RollNumber,DOB - Year (group),EntryGrade (group),Major (group),DistanceToHanoi,EnglishAverageGrade
SB01322,1994.0,71.0,0.0,79.0,6.02
SB01323,1991.0,65.0,0.0,0.0,5.431578947
SB01324,1994.0,,0.0,0.0,5.066666667
SB01325,1994.0,84.0,0.0,92.0,5.76
SB01326,1994.0,84.0,0.0,63.0,5.716666667
SB01327,1994.0,69.0,0.0,0.0,5.42
SB01328,1994.0,64.0,0.0,302.0,5.32
SB01329,1994.0,84.0,0.0,0.0,4.983333333
SB01330,1994.0,63.0,0.0,63.0,5.466666667
SB01331,1993.0,68.0,0.0,70.0,6.436363636
SB01332,1994.0,65.0,0.0,302.0,6.542424242
SB01333,1994.0,,0.0,26.0,5.0
SB01334,1994.0,63.0,0.0,0.0,5.65
SB01335,1994.0,65.0,0.0,111.0,5.46
SB01336,1994.0,89.0,0.0,63.0,5.8
SB01337,1994.0,69.0,0.0,295.0,5.408510638
SB01338,1994.0,,0.0,0.0,3.0
SB01339,1994.0,73.0,0.0,127.0,5.5
SB01340,1994.0,74.0,0.0,153.0,6.466666667
SB01341,1994.0,70.0,0.0,0.0,5.35
SB01342,1994.0,83.0,0.0,90.0,5.633333333
SB01343,1994.0,77.0,0.0,0.0,7.4
SB01344,1994.0,,0.0,92.0,5.075
SB01345,1994.0,74.0,0.0,302.0,6.375
SB01346,1994.0,85.0,0.0,70.0,6.275
SB01347,1994.0,,0.0,111.0,3.533333333
SB01348,1994.0,69.0,0.0,0.0,5.242857143
SB01349,1994.0,,0.0,0.0,5.4
SB01350,1994.0,71.0,0.0,111.0,4.328571429
SB01351,1992.0,85.0,0.0,218.0,5.766666667
SB01352,1994.0,88.0,0.0,0.0,6.38
SB01353,1994.0,61.0,0.0,216.0,6.16
SB01354,1994.0,,0.0,140.0,0.3
SB01355,1994.0,71.0,0.0,0.0,6.215384615
SB01356,1994.0,75.0,0.0,0.0,6.275
SB01357,1994.0,60.0,0.0,79.0,5.383333333
SB01358,1994.0,67.0,0.0,49.0,5.88
SB01359,1994.0,,0.0,0.0,4.6
SB01360,1994.0,,0.0,90.0,4.675
SB01361,1992.0,64.0,0.0,92.0,4.575
SB01362,1994.0,70.0,0.0,0.0,5.92
SB01363,1994.0,69.0,0.0,0.0,6.805
SB01364,1994.0,,0.0,0.0,0.0
SB01365,1994.0,,0.0,0.0,4.8
SB01366,1993.0,,0.0,1121.0,8.8
SB01367,1994.0,100.0,0.0,0.0,7.2
SB01368,1994.0,94.0,0.0,0.0,6.08
SB01369,1994.0,,0.0,92.0,1.525
SB01370,1994.0,98.0,0.0,52.0,5.7
SB01371,1994.0,93.0,0.0,92.0,6.333333333
SB01372,1993.0,,0.0,0.0,6.3
SB01373,1994.0,,0.0,302.0,1.5
SB01374,1994.0,,0.0,0.0,5.0
SB01375,1994.0,,0.0,0.0,4.7
SB01376,1994.0,63.0,0.0,0.0,6.65
SB01377,1994.0,,0.0,90.0,4.0
SB01378,1992.0,69.0,0.0,140.0,5.08
SB01379,1993.0,71.0,0.0,0.0,6.2
SB01380,1992.0,94.0,0.0,90.0,4.836363636
SB01381,1994.0,61.0,0.0,79.0,5.77
SB01383,1994.0,,0.0,52.0,4.8
SB01384,1994.0,75.0,0.0,0.0,6.0
SB01385,1994.0,66.0,0.0,0.0,5.1
SB01386,1994.0,,0.0,0.0,3.2
SB01387,1993.0,71.0,0.0,26.0,6.58
SB01388,1994.0,87.0,0.0,0.0,5.56
SB01389,1994.0,,0.0,0.0,2.9
SB01390,1993.0,,0.0,33.0,
SB01391,1994.0,61.0,0.0,90.0,5.3
SB01392,1993.0,85.0,0.0,0.0,6.425
SB01393,1994.0,62.0,0.0,218.0,5.95
SB01394,1993.0,,0.0,92.0,4.35
SB01395,1987.0,99.0,0.0,0.0,7.025
SB01396,1993.0,83.0,0.0,0.0,6.28
SB01397,1994.0,,0.0,0.0,4.5
SB01398,1994.0,64.0,0.0,0.0,4.266666667
SB01399,1994.0,,0.0,0.0,5.9
SB01400,1994.0,72.0,0.0,0.0,6.736363636
SB01401,1994.0,83.0,0.0,837.0,7.0
SB01402,1990.0,,0.0,153.0,4.7
SB01403,1994.0,72.0,0.0,49.0,6.04
SB01404,1990.0,,0.0,90.0,5.8
SB01405,1994.0,63.0,0.0,0.0,6.08
SB01406,1994.0,,0.0,0.0,4.65
SB01407,1994.0,,0.0,0.0,4.0
SB01408,1994.0,,0.0,52.0,
SB01409,1984.0,58.0,0.0,0.0,4.9
SB01410,1994.0,,0.0,52.0,5.0
SB01411,1994.0,77.0,0.0,153.0,5.633333333
SB01412,1994.0,73.0,0.0,0.0,5.26
SB01413,1994.0,,0.0,111.0,4.0
SB01414,1994.0,67.0,0.0,153.0,6.775
SB01415,1993.0,74.0,0.0,89.0,6.625
SB01416,1994.0,,0.0,90.0,4.0
SB01417,1994.0,80.0,0.0,127.0,5.9
SB01418,1994.0,84.0,0.0,26.0,5.566666667
SB01420,1994.0,81.0,0.0,218.0,5.7
SB01421,1994.0,91.0,0.0,52.0,5.08
SB01422,1994.0,77.0,0.0,0.0,6.82
SB01423,1994.0,,0.0,90.0,4.0
SB01424,1994.0,66.0,0.0,302.0,4.74
SB01425,1994.0,63.0,0.0,218.0,6.45
SB01427,1991.0,97.0,0.0,52.0,6.775
SB01428,1994.0,88.0,0.0,0.0,6.26
SB01429,1994.0,75.0,0.0,79.0,6.625
SB01430,1990.0,,0.0,0.0,3.933333333
SB01432,1994.0,,0.0,606.0,5.175
SB01433,1994.0,,0.0,0.0,7.65
SB01435,,,0.0,0.0,4.0
SB01436,,72.0,0.0,0.0,
SB01437,1993.0,,0.0,89.0,5.6
SB01438,,70.0,0.0,111.0,
SB01439,1994.0,,0.0,0.0,5.875
SB01440,,63.0,0.0,0.0,5.9
SB01441,1994.0,,0.0,160.0,4.533333333
SB01442,1994.0,,0.0,92.0,6.842307692
SB01443,1992.0,,0.0,52.0,5.578947368
SB01444,1994.0,,0.0,79.0,6.326923077
SB01445,1979.0,,,10372.0,7.35
SB01446,1985.0,,,2695.0,8.2
SB01447,1995.0,,0.0,0.0,8.6
SB01448,1993.0,,,371.0,8.3
SB01449,1995.0,,0.0,302.0,6.366666667
SB01450,1995.0,,0.0,153.0,6.8
SB01451,1995.0,,0.0,218.0,6.4
SB01455,1995.0,,0.0,79.0,6.05
SB01457,1995.0,51.0,0.0,0.0,6.433333333
SB01458,1995.0,49.0,0.0,49.0,4.6
SB01459,,,,0.0,5.933333333
SB01460,1987.0,,,10372.0,7.0
SB01461,1885.0,,0.0,10372.0,10.0
SB01462,1/5/88,,,2695.0,5.9
SB01464,1995.0,54.0,0.0,218.0,5.6
SB01465,1995.0,56.0,0.0,0.0,5.7
SB01466,1995.0,58.0,0.0,0.0,6.8
SB01467,1995.0,61.0,0.0,218.0,4.825
SB01468,1995.0,50.0,0.0,111.0,6.333333333
SB01469,1995.0,45.0,0.0,0.0,5.1
SB01470,1995.0,55.0,0.0,0.0,6.5
SB01471,1995.0,45.0,0.0,0.0,6.9
SB01472,1995.0,62.0,0.0,70.0,8.45
SB01473,1995.0,65.0,0.0,0.0,5.433333333
SB01474,1994.0,48.0,0.0,26.0,5.6
SB01475,1995.0,47.0,0.0,127.0,5.06
SB01476,1994.0,50.0,0.0,0.0,6.1
SB01477,1995.0,65.0,0.0,218.0,5.6
SB01478,1995.0,47.0,0.0,0.0,4.05
SB01479,1995.0,53.0,0.0,1187.0,7.6
SB01480,1995.0,62.0,0.0,111.0,5.8
SB01481,1995.0,54.0,0.0,0.0,5.85
SB01482,,68.0,0.0,837.0,4.0
SB01483,1995.0,45.0,0.0,0.0,5.675
SB01484,1995.0,55.0,0.0,89.0,5.566666667
SB01485,1995.0,61.0,0.0,0.0,6.7
SB01486,1994.0,56.0,0.0,26.0,5.633333333
SB01487,1995.0,68.0,0.0,0.0,6.666666667
SB01488,1995.0,60.0,0.0,90.0,5.65
SB01489,1994.0,49.0,0.0,153.0,
SB01490,1994.0,53.0,0.0,90.0,5.0
SB01491,1995.0,69.0,0.0,89.0,6.933333333
SB01492,1995.0,58.0,0.0,0.0,5.966666667
SB01493,1995.0,45.0,0.0,92.0,6.0
SB01494,1995.0,48.0,0.0,0.0,6.466666667
SB01495,1995.0,47.0,0.0,89.0,5.066666667
SB01496,1995.0,49.0,0.0,111.0,5.53
SB01497,1995.0,49.0,0.0,0.0,4.0
SB01498,1995.0,50.0,0.0,70.0,5.666666667
SB01499,1995.0,54.0,0.0,0.0,6.4
SB01500,1993.0,72.0,0.0,0.0,6.65
SB01501,1995.0,56.0,0.0,0.0,5.45
SB01502,1995.0,61.0,0.0,111.0,5.5
SB01503,1995.0,61.0,0.0,90.0,5.55
SB01504,1995.0,56.0,0.0,0.0,5.966666667
SB01505,1995.0,58.0,0.0,0.0,6.133333333
SB01506,1993,,,13725.0,0.0
SB01507,1992,,,13725.0,7.4
SB01508,1995.0,59.0,0.0,33.0,6.0
SB01509,1995.0,65.0,0.0,33.0,5.8
SB01510,1995.0,49.0,0.0,0.0,5.8
SB01511,1995.0,60.0,0.0,0.0,6.266666667
SB01512,1995.0,54.0,0.0,89.0,5.6
SB01514,1995.0,54.0,0.0,92.0,5.866666667
SB01515,1995.0,64.0,0.0,90.0,5.575
SB01517,,,0.0,10372.0,0.0
SB01518,1995.0,74.0,0.0,49.0,6.025
SB01519,1995.0,62.0,0.0,0.0,6.5
SB01520,1994.0,69.0,0.0,0.0,5.75
SB01521,1995.0,53.0,0.0,0.0,6.95
SB01522,1993.0,50.0,0.0,0.0,0.0
SB01523,1995.0,46.0,0.0,111.0,5.0
SB01524,1995.0,49.0,0.0,0.0,6.533333333
SB01525,1994.0,57.0,0.0,0.0,5.5
SB01526,1994.0,52.0,0.0,92.0,5.25
SB01528,1995.0,44.0,0.0,49.0,5.1
SB01529,1995.0,55.0,0.0,90.0,5.625
SB01530,1994.0,48.0,0.0,0.0,5.933333333
SB01531,,,,0.0,
SB01532,1995.0,55.0,0.0,217.0,5.1
SB01533,1995.0,49.0,0.0,70.0,5.75
SB01534,1995.0,58.0,0.0,0.0,5.3
SB01535,1994.0,,0.0,0.0,5.766666667
SB01536,1995.0,48.0,0.0,160.0,6.0
SB01537,1995.0,51.0,0.0,302.0,
SB01538,1995.0,50.0,0.0,111.0,5.9
SB01539,1995.0,73.0,0.0,127.0,3.9
SB01540,1992.0,67.0,0.0,0.0,5.6
SB01541,1995.0,56.0,0.0,89.0,5.9
SB01542,1994.0,47.0,0.0,90.0,5.825
SB01543,1995.0,68.0,0.0,218.0,3.58
SB01544,1995.0,45.0,0.0,111.0,4.0
SB01545,1994.0,49.0,0.0,302.0,5.575
SB01546,1995.0,54.0,0.0,301.0,6.066666667
SB01547,1993.0,53.0,0.0,0.0,7.133333333
SB01548,1995.0,67.0,0.0,606.0,5.3
SB01549,1995.0,54.0,0.0,606.0,5.9
SB01550,1995.0,49.0,0.0,651.0,4.55
SB01551,1994.0,72.0,0.0,606.0,6.666666667
SB01552,1995.0,53.0,0.0,302.0,6.35
SB01553,1994.0,60.0,0.0,651.0,5.966666667
SB01554,1995.0,0.0,0.0,539.0,
SB01555,1995.0,45.0,0.0,0.0,5.5
SB01556,1995.0,49.0,0.0,0.0,5.35
SB01557,1995.0,64.0,0.0,0.0,6.333333333
SB01558,1995.0,45.0,0.0,48.0,5.9
SB01559,1994,,,13725.0,7.25
SB01560,1993,,,485.0,5.733333333
SB01561,1995.0,52.0,0.0,0.0,2.925
SB01562,1995.0,63.0,0.0,0.0,6.633333333
SB01563,1995.0,57.0,0.0,0.0,7.166666667
SB01564,1994.0,50.0,0.0,127.0,5.533333333
SB01565,1995.0,69.0,0.0,0.0,6.566666667
SB01566,1995.0,58.0,0.0,218.0,
SB01567,1987.0,65.0,0.0,302.0,6.0
SB01568,1994.0,53.0,0.0,302.0,5.633333333
SB01569,2013.0,58.0,0.0,0.0,7.3
SB01570,1995.0,55.0,0.0,0.0,6.2
SB01571,1994.0,80.0,0.0,111.0,5.966666667
SB01572,1995.0,76.0,0.0,0.0,7.65
SB01573,1995.0,47.0,0.0,92.0,6.75
SB01574,1994.0,51.0,0.0,0.0,5.2
SB01575,,,,0.0,3.95
SB01576,1995.0,49.0,0.0,0.0,6.0
SB01577,,,,0.0,5.0
SB01578,1986,,0.0,10372.0,7.7
SB01579,1993,,0.0,10372.0,7.85
SB01580,1987,,0.0,10372.0,7.3
SB01581,1995.0,56.0,0.0,0.0,5.066666667
SB01582,1993.0,71.0,0.0,0.0,6.666666667
SB01583,1993.0,68.0,0.0,0.0,6.45
SB01584,,,,0.0,2.6
SB01585,,,,0.0,
SB01586,1994.0,,0.0,0.0,8.7
SB01588,1995.0,45.0,0.0,0.0,6.4
SB01589,,,,0.0,0.8
SB01590,1994,,0.0,11404.0,10.0
SB01591,1990,,0.0,10372.0,8.45
SB01592,1997,,0.0,10372.0,7.6
SB01593,1994.0,,0.0,26.0,5.0
SB01594,,,0.0,92.0,3.15
SB01595,1993.0,,0.0,0.0,2.6
SB01596,1994.0,,0.0,79.0,7.5
SB01597,1993.0,,0.0,92.0,3.7
SB01598,1984,,,10372.0,10.0
SB01599,1993,,0.0,10372.0,10.0
SB01600,1985,,0.0,10372.0,10.0
SB01601,,,0.0,0.0,
SB01603,1994,,0.0,10372.0,7.15
SB01604,1987,,0.0,11404.0,8.2
SB01605,1987,,0.0,10372.0,10.0
SB01606,1987,,0.0,10372.0,10.0
SB01608,1990,,0.0,10372.0,8.65
SB01611,1994.0,,0.0,0.0,5.55
SB01612,1993.0,,0.0,127.0,6.24
SB01613,1995.0,,0.0,0.0,6.72
SB01614,1995.0,,0.0,0.0,5.6
SB01615,1996.0,50.0,0.0,0.0,6.9
SB01616,1996.0,58.0,0.0,90.0,5.77
SB01617,1996.0,48.0,0.0,52.0,6.6
SB01618,1996.0,60.0,0.0,48.0,6.07
SB01619,1996.0,57.0,0.0,153.0,2.5
SB01620,1996.0,70.0,0.0,0.0,6.9
SB01621,1995,60.0,0.0,216.0,5.0
SB01622,1996.0,75.0,0.0,0.0,7.23
SB01623,1996.0,49.0,0.0,0.0,7.0
SB01624,1996,52.0,0.0,48.0,4.5
SB01625,1996.0,68.0,0.0,0.0,4.27
SB01626,,,,0.0,0.0
SB01628,1996.0,86.0,0.0,0.0,7.35
SB01629,1995.0,55.0,0.0,49.0,6.27
SB01630,1996.0,62.0,0.0,89.0,6.1
SB01631,1996.0,69.0,0.0,0.0,5.8
SB01632,1996,57.0,0.0,0.0,7.3
SB01633,1996.0,66.0,0.0,33.0,0.0
SB01634,1996,51.0,0.0,111.0,6.7
SB01635,1996,51.0,0.0,48.0,5.0
SB01637,1996.0,63.0,0.0,0.0,5.5
SB01638,1996.0,54.0,0.0,111.0,5.0
SB01639,1996.0,60.0,0.0,218.0,6.77
SB01640,1996.0,55.0,0.0,0.0,6.7
SB01641,1996.0,68.0,0.0,0.0,6.17
SB01642,1996.0,64.0,0.0,0.0,6.6
SB01643,1996.0,51.0,0.0,140.0,5.0
SB01644,1996.0,51.0,0.0,0.0,7.13
SB01645,1996.0,58.0,0.0,0.0,7.3
SB01646,1995.0,55.0,0.0,0.0,6.3
SB01647,1996.0,52.0,0.0,0.0,1.93
SB01648,1996.0,48.0,0.0,0.0,7.4
SB01649,1996.0,63.0,0.0,0.0,6.8
SB01652,1996.0,76.0,0.0,111.0,6.2
SB01653,1996.0,56.0,0.0,33.0,5.4
SB01654,1996.0,56.0,0.0,0.0,7.0
SB01655,1996.0,52.0,0.0,92.0,5.5
SB01656,1996.0,61.0,0.0,79.0,5.6
SB01657,1996.0,60.0,0.0,79.0,4.4
SB01658,1996.0,49.0,0.0,145.0,5.57
SB01659,1996.0,61.0,0.0,881.0,6.0
SB01660,1996.0,63.0,0.0,484.0,6.9
SB01661,1996.0,59.0,0.0,0.0,5.47
SB01662,1996.0,50.0,0.0,0.0,7.0
SB01663,1996.0,70.0,0.0,89.0,6.43
SB01664,1996.0,63.0,0.0,302.0,7.4
SB01665,1996.0,57.0,0.0,0.0,6.1
SB01666,1996.0,60.0,0.0,0.0,7.27
SB01667,1996.0,53.0,0.0,0.0,6.8
SB01669,1996.0,57.0,0.0,0.0,7.52
SB01670,1996.0,72.0,0.0,0.0,
SB01671,1996.0,60.0,0.0,0.0,7.1
SB01672,1996.0,61.0,0.0,0.0,7.3
SB01674,1996.0,68.0,0.0,90.0,8.0
SB01675,1996.0,55.0,0.0,0.0,6.8
SB01676,1996.0,57.0,0.0,90.0,6.3
SB01677,1996,64.0,0.0,111.0,5.0
SB01678,1996.0,51.0,0.0,0.0,8.0
SB01679,1996.0,61.0,0.0,218.0,5.97
SB01680,1996.0,59.0,0.0,0.0,2.9
SB01681,1996.0,61.0,0.0,92.0,6.2
SB01682,1995.0,,0.0,92.0,3.52
SB01683,1995.0,,0.0,0.0,6.82
SB01684,1995.0,,0.0,0.0,6.5
SB01686,1996.0,64.0,0.0,0.0,6.5
SB01687,1996.0,77.0,0.0,0.0,7.7
SB01688,1996.0,52.0,0.0,0.0,7.85
SB01689,1996,59.0,0.0,111.0,3.9
SB01690,1996.0,54.0,0.0,52.0,5.7
SB01691,1996,68.0,0.0,0.0,4.0
SB01692,1996.0,60.0,0.0,0.0,6.5
SB01693,1996.0,55.0,0.0,63.0,5.9
SB01694,1995.0,50.0,0.0,52.0,0.0
SB01695,1996.0,59.0,0.0,111.0,3.05
SB01697,1996.0,52.0,0.0,0.0,7.4
SB01698,1996.0,81.0,0.0,0.0,7.37
SB01699,1996.0,65.0,0.0,0.0,8.4
SB01700,1996,50.0,0.0,0.0,
SB01701,1996.0,61.0,0.0,302.0,8.0
SB01702,1994.0,59.0,0.0,606.0,6.0
SB01703,1996,50.0,0.0,606.0,4.9
SB01705,1996.0,80.0,0.0,484.0,5.53
SB01706,1996.0,51.0,0.0,606.0,7.0
SB01707,1989.0,80.0,0.0,402.0,6.2
SB01711,1996.0,62.0,0.0,79.0,7.6
SB01712,1996.0,62.0,0.0,49.0,0.0
SB01713,1996.0,67.0,0.0,0.0,6.6
SB01714,1996.0,67.0,0.0,218.0,0.0
SB01715,1996.0,77.0,0.0,89.0,8.0
SB01716,1994.0,69.0,0.0,0.0,8.0
SB01717,1996.0,70.0,0.0,153.0,6.47
SB01718,1996.0,65.0,0.0,92.0,7.03
SB01719,1995,0.0,0.0,218.0,6.0
SB01720,1994,85.0,0.0,0.0,4.0
SB01721,1996.0,64.0,0.0,89.0,6.7
SB01722,1996.0,51.0,0.0,79.0,5.0
SB01724,1996.0,70.0,0.0,92.0,6.97
SB01725,1995.0,78.0,0.0,63.0,5.97
SB01726,1996.0,,0.0,153.0,0.0
SB01727,1996.0,70.0,0.0,0.0,6.8
SB01730,1994.0,68.0,0.0,90.0,5.87
SB01731,1996,54.0,0.0,0.0,
SB01733,1996.0,67.0,0.0,92.0,6.3
SB01734,1996.0,59.0,0.0,0.0,5.8
SB01735,1996,62.0,0.0,187.0,8.1
SB01738,1996,66.0,0.0,0.0,5.0
SB01739,1995.0,,0.0,0.0,5.76
SB01740,1996.0,73.0,0.0,63.0,6.17
SB01741,1996.0,51.0,0.0,218.0,5.0
SB01742,1996.0,75.0,0.0,79.0,5.8
SB01743,1996.0,80.0,0.0,0.0,6.47
SB01744,1996.0,80.0,0.0,301.0,6.9
SB01745,1995.0,53.0,0.0,111.0,0.0
SB01746,1996.0,53.0,0.0,0.0,5.7
SB01747,1995.0,70.0,0.0,92.0,5.47
SB01748,1996.0,80.0,0.0,0.0,6.8
SB01749,1996.0,74.0,0.0,49.0,6.07
SB01750,1996.0,70.0,0.0,90.0,6.7
SB01751,1996,57.0,0.0,0.0,6.0
SB01752,1996.0,70.0,0.0,90.0,6.03
SB01753,1996.0,61.0,0.0,63.0,5.0
SB01754,1996.0,74.0,0.0,63.0,5.6
SB01755,1995.0,54.0,0.0,92.0,2.0
SB01757,1995.0,58.0,0.0,90.0,
SB01758,1996.0,69.0,0.0,90.0,6.4
SB01759,1987,58.0,0.0,0.0,2.9
SB01760,1996.0,92.0,0.0,0.0,6.85
SB01761,1995.0,88.0,0.0,90.0,7.8
SB01762,1996.0,75.0,0.0,92.0,5.3
SB01763,1996.0,52.0,0.0,0.0,6.1
SB01764,1996,50.0,0.0,218.0,4.9
SB01766,1996.0,50.0,0.0,26.0,2.8
SB01767,1996.0,62.0,0.0,0.0,6.7
SB01768,1996.0,54.0,0.0,0.0,6.37
SB01769,1992,52.0,0.0,0.0,6.6
SB01770,1996.0,76.0,0.0,79.0,7.2
SB60442,1993.0,,0.0,55.0,8.5
SB60577,1993.0,,0.0,1073.0,6.33
SB60753,1994,,0.0,991.0,2.3
SB60813,1995.0,,0.0,1136.0,7.1
SB60900,1996.0,74.0,0.0,1032.0,6.0
SB60957,1995.0,64.0,0.0,1073.0,6.57
SB61004,1996.0,56.0,0.0,1047.0,6.1
SB90266,1994.0,,0.0,606.0,5.925
SB90267,1993.0,,0.0,606.0,5.5
SB90270,1993.0,,0.0,606.0,6.292307692
SB90271,1994.0,,0.0,484.0,5.05
SB90272,1994.0,,0.0,606.0,5.125
SB90273,1994.0,,0.0,606.0,5.0
SB90276,1994.0,,0.0,651.0,6.351515152
SB90279,,,0.0,606.0,6.146153846
SE01956,1992.0,,1.0,87.0,6.805
SE01957,1992.0,,1.0,228.0,6.4
SE01959,1992.0,96.0,1.0,122.0,6.923728814
SE01960,1992.0,,1.0,433.0,6.247222222
SE01961,1992.0,,1.0,93.0,5.767647059
SE01964,1992.0,,1.0,65.0,6.55
SE01966,1992.0,,1.0,8559.0,7.697727273
SE01967,1992.0,,1.0,65.0,5.951923077
SE01968,1992.0,,1.0,316.0,7.141666667
SE01969,1992.0,,1.0,256.0,6.769230769
SE01974,1992.0,,1.0,0.0,6.377272727
SE01976,1992.0,,1.0,122.0,6.558333333
SE01978,1992.0,,1.0,65.0,6.946153846
SE01979,1992.0,,1.0,65.0,5.935294118
SE01980,1992.0,,1.0,82.0,7.3
SE01981,1992.0,,1.0,80.0,6.453846154
SE01982,1992.0,,1.0,41.0,7.125
SE01984,1992.0,,1.0,0.0,6.971153846
SE01986,1992.0,,1.0,125.0,7.291666667
SE01987,1992.0,,1.0,316.0,6.086666667
SE01988,1992.0,,1.0,0.0,7.636111111
SE01989,1992.0,,1.0,868.0,7.976923077
SE01997,1992.0,68.0,1.0,0.0,1.9
SE01998,1992.0,62.0,1.0,48.0,2.7
SE01999,1991.0,74.0,1.0,111.0,5.225
SE02000,1991.0,62.0,1.0,33.0,5.15
SE02002,1992.0,77.0,1.0,41.0,5.633333333
SE02003,1992.0,98.0,1.0,41.0,6.705769231
SE02004,1992.0,92.0,1.0,80.0,6.288461538
SE02005,1991.0,80.0,1.0,109.0,6.783333333
SE02006,1990.0,80.0,1.0,145.0,6.10754717
SE02008,1991.0,61.0,1.0,0.0,4.425
SE02009,1991.0,61.0,1.0,52.0,5.762711864
SE02010,1992.0,67.0,1.0,0.0,6.15
SE02012,1992.0,70.0,1.0,216.0,5.2
SE02013,1992.0,100.0,1.0,41.0,6.922222222
SE02014,1992.0,63.0,1.0,48.0,5.685
SE02015,1992.0,72.0,1.0,0.0,5.755223881
SE02016,1992.0,64.0,1.0,122.0,5.943283582
SE02017,1992.0,71.0,1.0,1080.0,5.95
SE02018,1992.0,60.0,1.0,0.0,7.148076923
SE02019,1992.0,62.0,1.0,0.0,4.4
SE02020,1991.0,74.0,1.0,145.0,6.173076923
SE02021,1992.0,70.0,1.0,70.0,4.2
SE02022,1992.0,95.0,1.0,0.0,5.566666667
SE02023,1991.0,65.0,1.0,0.0,4.45
SE02024,1991.0,66.0,1.0,82.0,5.686666667
SE02025,1991.0,77.0,1.0,0.0,5.4
SE02026,1991.0,89.0,1.0,111.0,5.939473684
SE02027,1992.0,68.0,1.0,0.0,5.833333333
SE02028,1992.0,89.0,1.0,125.0,5.848076923
SE02029,1992.0,84.0,1.0,0.0,6.180645161
SE02030,1992.0,80.0,1.0,70.0,3.744827586
SE02031,1992.0,62.0,1.0,0.0,5.6
SE02032,1992.0,63.0,1.0,153.0,5.7
SE02033,1992.0,91.0,1.0,316.0,5.711538462
SE02034,1992.0,62.0,1.0,0.0,5.142372881
SE02035,1991.0,95.0,1.0,316.0,6.370454545
SE02036,1992.0,66.0,1.0,0.0,6.263461538
SE02037,1992.0,67.0,1.0,79.0,5.4
SE02038,1992.0,62.0,1.0,0.0,5.861666667
SE02039,1988.0,92.0,1.0,122.0,5.848
SE02040,1992.0,81.0,1.0,0.0,4.418181818
SE02041,1992.0,90.0,1.0,92.0,6.85
SE02042,1992.0,68.0,1.0,0.0,5.7
SE02043,1992.0,84.0,1.0,70.0,5.438461538
SE02044,1992.0,62.0,1.0,92.0,5.4
SE02045,1992.0,83.0,1.0,65.0,6.165384615
SE02046,1992.0,74.0,1.0,117.0,5.818333333
SE02047,1992.0,70.0,1.0,82.0,5.975
SE02048,1992.0,85.0,1.0,0.0,5.532894737
SE02050,1992.0,82.0,1.0,52.0,2.15
SE02051,1991.0,60.0,1.0,198.0,5.713461538
SE02052,1992.0,80.0,1.0,0.0,6.171666667
SE02053,1992.0,69.0,1.0,378.0,5.797727273
SE02054,1992.0,89.0,1.0,0.0,6.758333333
SE02055,1992.0,84.0,1.0,7156.0,5.905
SE02056,1992.0,60.0,1.0,0.0,5.35
SE02057,1991.0,86.0,1.0,26.0,4.566666667
SE02058,1992.0,90.0,1.0,0.0,6.861111111
SE02059,1992.0,79.0,1.0,295.0,4.709302326
SE02060,1992.0,86.0,1.0,0.0,7.741666667
SE02061,1992.0,87.0,1.0,1456.0,5.968674699
SE02062,1988.0,69.0,1.0,111.0,1.986666667
SE02063,1992.0,80.0,1.0,117.0,5.995454545
SE02064,1992.0,96.0,1.0,82.0,6.9
SE02065,1990.0,84.0,1.0,52.0,5.6
SE02066,1992.0,83.0,1.0,92.0,4.773333333
SE02067,1992.0,83.0,1.0,0.0,7.318181818
SE02068,1992.0,76.0,1.0,0.0,5.733333333
SE02069,1992.0,93.0,1.0,0.0,7.0
SE02070,1992.0,78.0,1.0,33.0,5.276470588
SE02071,1992.0,67.0,1.0,55.0,5.903846154
SE02072,1992.0,75.0,1.0,0.0,3.7
SE02073,1992.0,78.0,1.0,0.0,6.061363636
SE02074,1992.0,61.0,1.0,0.0,6.126923077
SE02075,1992.0,65.0,1.0,0.0,5.715384615
SE02076,1992.0,72.0,1.0,0.0,5.568181818
SE02077,1992.0,82.0,1.0,80.0,5.841666667
SE02078,1992.0,82.0,1.0,0.0,5.988636364
SE02079,1992.0,62.0,1.0,0.0,5.506896552
SE02080,1992.0,91.0,1.0,6730.0,6.148076923
SE02081,1992.0,60.0,1.0,218.0,4.6
SE02082,1992.0,96.0,1.0,109.0,8.16
SE02083,1992.0,76.0,1.0,0.0,6.203846154
SE02084,1992.0,78.0,1.0,125.0,6.436538462
SE02085,1992.0,69.0,1.0,125.0,6.161111111
SE02086,1992.0,67.0,1.0,80.0,5.728333333
SE02087,1992.0,60.0,1.0,93.0,5.207894737
SE02088,1991.0,81.0,1.0,33.0,4.585106383
SE02089,1992.0,79.0,1.0,0.0,5.25
SE02090,1992.0,74.0,1.0,109.0,5.74
SE02091,1992.0,62.0,1.0,0.0,5.956666667
SE02092,1986.0,79.0,1.0,0.0,6.866666667
SE02093,1992.0,93.0,1.0,125.0,6.958333333
SE02094,1992.0,86.0,1.0,0.0,7.572222222
SE02095,1992.0,63.0,1.0,145.0,4.951666667
SE02096,1992.0,61.0,1.0,0.0,5.430263158
SE02097,1992.0,76.0,1.0,0.0,1.9
SE02098,1990.0,73.0,1.0,0.0,6.595454545
SE02099,1992.0,88.0,1.0,198.0,6.7
SE02100,1992.0,74.0,1.0,145.0,5.557333333
